alert_id,user_id,transaction_id,alert_type_id,alert_timestamp,status
501,14,2423,2,2023-11-10 20:49:18,Pending
502,228,605,2,2022-05-01 02:06:38,Pending
503,22,4231,4,2020-08-13 18:28:24,Resolved
504,147,3068,4,2024-04-21 13:39:18,Pending
505,238,2585,4,2023-06-21 06:32:51,Pending
506,240,923,2,2021-11-01 10:59:26,Resolved
507,420,3663,3,2024-06-11 14:31:41,Resolved
508,284,3185,2,2024-10-08 18:25:01,Pending
509,93,3512,4,2022-12-31 08:35:07,Pending
510,290,3948,3,2024-08-20 22:47:03,Resolved
511,140,2259,5,2024-10-23 15:52:53,Pending
512,272,2529,4,2024-08-22 22:56:26,Resolved
513,37,3315,3,2023-03-11 20:12:33,Pending
514,360,922,5,2023-08-18 14:33:12,Pending
515,311,4991,2,2024-05-08 13:17:56,Resolved
516,190,1334,4,2020-02-27 04:36:48,Pending
517,33,1586,3,2022-04-02 15:49:03,Pending
518,270,2996,5,2020-09-27 04:34:36,Pending
519,35,1766,2,2023-05-07 18:38:15,Pending
520,63,1396,3,2023-10-20 16:54:48,Pending
521,154,879,2,2021-01-29 15:17:54,Pending
522,294,4881,4,2021-09-10 02:56:09,Resolved
523,136,4636,1,2023-12-05 19:57:46,Resolved
524,14,4380,3,2021-05-31 05:04:12,Resolved
525,352,1862,4,2021-12-29 13:46:24,Pending
526,486,1068,2,2024-07-01 04:21:32,Resolved
527,115,2715,1,2022-03-27 15:51:34,Resolved
528,412,2910,2,2020-12-22 08:44:09,Pending
529,244,4708,1,2020-05-09 01:42:56,Pending
530,314,1776,4,2024-07-31 05:22:05,Resolved
531,379,1348,1,2021-04-20 20:31:21,Resolved
532,398,2576,3,2020-02-16 11:59:22,Pending
533,130,597,4,2020-01-12 16:07:44,Pending
534,122,977,3,2022-07-29 21:13:08,Pending
535,138,4897,5,2022-06-08 14:57:07,Resolved
536,90,4751,2,2022-04-26 02:05:24,Resolved
537,485,2926,1,2020-12-09 18:07:51,Pending
538,58,4968,2,2020-09-18 10:59:17,Pending
539,480,3265,3,2024-08-31 16:11:51,Resolved
540,280,4678,2,2024-09-04 07:08:15,Pending
541,180,2577,3,2020-04-05 01:50:44,Resolved
542,142,3014,3,2020-10-13 23:25:53,Resolved
543,438,4677,5,2022-11-15 14:27:07,Resolved
544,327,1129,3,2021-07-23 10:40:13,Pending
545,132,3753,4,2020-08-18 08:51:00,Pending
546,30,4048,5,2023-11-07 14:53:50,Resolved
547,229,941,2,2024-06-24 03:11:19,Pending
548,185,1242,4,2021-01-16 20:05:51,Resolved
549,253,1242,1,2021-08-01 19:03:36,Pending
550,381,2288,2,2020-02-19 05:29:22,Resolved
551,326,2249,1,2021-04-29 12:21:43,Resolved
552,403,3106,1,2024-12-25 17:43:16,Resolved
553,131,2382,4,2022-05-10 03:17:35,Pending
554,226,1336,5,2021-05-14 01:38:31,Resolved
555,204,298,1,2022-11-30 12:03:35,Pending
556,247,4358,1,2021-03-02 05:41:08,Resolved
557,348,1308,4,2024-03-01 08:33:50,Pending
558,326,3294,4,2024-06-18 20:51:43,Resolved
559,472,2722,4,2020-02-24 03:17:25,Pending
560,136,4949,5,2022-06-19 22:14:09,Resolved
561,195,3560,5,2021-11-07 18:11:19,Pending
562,433,3543,1,2023-11-18 08:33:46,Pending
563,230,1813,5,2024-08-31 09:06:10,Pending
564,413,1668,4,2023-10-21 17:39:18,Resolved
565,232,3983,1,2020-02-14 22:48:57,Pending
566,478,2092,5,2024-06-12 09:42:03,Resolved
567,412,2037,3,2023-07-10 02:08:28,Resolved
568,473,2805,1,2023-09-22 05:24:16,Resolved
569,157,78,3,2020-08-01 19:07:22,Resolved
570,297,195,3,2022-01-15 06:14:01,Resolved
571,307,490,1,2024-12-21 03:52:15,Resolved
572,417,4468,5,2022-08-13 04:56:50,Resolved
573,253,2131,2,2021-06-23 19:05:03,Resolved
574,468,3451,2,2021-05-06 23:46:26,Resolved
575,339,717,3,2023-03-25 22:06:36,Resolved
576,67,1554,5,2021-09-17 14:46:28,Pending
577,362,1188,4,2023-08-22 07:38:56,Pending
578,321,2877,5,2021-04-27 05:14:34,Resolved
579,277,3602,5,2022-08-16 21:46:12,Pending
580,484,4783,3,2022-07-16 20:16:18,Resolved
581,483,3720,4,2020-07-25 07:30:55,Pending
582,176,856,5,2023-07-01 20:53:59,Resolved
583,98,4880,2,2024-02-25 01:40:52,Pending
584,237,200,5,2023-03-16 14:34:04,Pending
585,400,2877,4,2024-01-20 04:49:52,Resolved
586,467,2721,1,2020-09-04 11:09:05,Pending
587,308,2735,2,2021-11-16 10:32:08,Resolved
588,67,4041,1,2023-01-19 16:29:48,Pending
589,184,4546,1,2022-09-27 17:43:35,Resolved
590,156,1935,3,2022-06-11 04:52:43,Pending
591,388,2617,5,2020-03-26 09:04:21,Pending
592,147,1968,4,2022-09-21 15:23:21,Pending
593,66,509,4,2023-10-21 23:41:56,Pending
594,239,4436,5,2023-10-14 23:23:25,Resolved
595,287,1250,3,2020-02-02 13:49:25,Resolved
596,410,1528,5,2021-08-31 17:28:23,Resolved
597,492,4072,4,2021-12-06 03:20:43,Resolved
598,243,2478,3,2020-02-19 16:42:42,Pending
599,381,60,1,2020-11-01 18:43:46,Resolved
600,339,1335,3,2022-03-01 09:11:45,Resolved
601,50,3790,1,2021-08-30 09:57:39,Pending
602,184,4667,4,2022-11-17 17:20:11,Resolved
603,463,3270,5,2021-08-09 04:03:50,Pending
604,92,3414,1,2021-04-04 01:15:55,Pending
605,206,4853,1,2022-11-13 17:46:33,Resolved
606,466,4887,1,2023-07-13 20:36:52,Pending
607,191,4753,5,2021-03-05 15:04:54,Resolved
608,85,202,2,2023-06-13 16:13:08,Pending
609,106,3320,3,2024-05-15 15:15:58,Pending
610,318,1444,1,2023-09-12 00:16:50,Pending
611,316,1705,5,2020-11-07 17:49:16,Pending
612,107,3607,3,2023-05-16 22:09:11,Pending
613,223,3939,5,2020-04-11 08:50:40,Pending
614,495,1569,5,2020-09-30 11:30:50,Resolved
615,74,789,5,2021-01-27 12:06:26,Resolved
616,328,2472,3,2023-08-27 12:09:46,Pending
617,126,3067,2,2021-12-02 03:53:42,Pending
618,305,407,4,2022-02-01 14:08:49,Resolved
619,148,937,4,2024-08-06 06:47:15,Pending
620,242,3552,3,2022-03-06 03:22:45,Pending
621,160,44,4,2020-10-20 22:46:52,Pending
622,245,281,2,2022-11-24 21:45:42,Pending
623,49,4086,5,2023-05-14 05:57:54,Resolved
624,253,4909,1,2022-10-24 20:41:03,Resolved
625,255,178,1,2021-11-04 15:02:36,Pending
626,4,4884,1,2024-11-26 00:59:53,Pending
627,345,4591,3,2024-09-19 18:50:26,Pending
628,47,204,3,2020-01-27 11:03:59,Pending
629,414,4639,5,2021-03-12 11:31:12,Resolved
630,37,4327,2,2023-12-03 16:38:06,Resolved
631,217,2193,1,2020-05-05 15:14:11,Pending
632,56,2176,4,2020-08-25 08:45:38,Resolved
633,454,4202,4,2022-04-29 02:41:02,Resolved
634,353,4808,4,2024-11-04 02:30:29,Pending
635,335,1374,5,2020-08-18 11:59:57,Resolved
636,461,4704,1,2024-10-31 00:27:02,Resolved
637,110,2011,3,2022-10-09 23:22:41,Pending
638,426,3365,2,2024-05-26 03:00:09,Resolved
639,348,1485,2,2024-01-01 02:23:18,Pending
640,453,4736,2,2023-01-03 23:47:51,Resolved
641,403,2434,3,2020-12-16 19:42:07,Pending
642,72,2536,3,2024-05-21 16:36:21,Resolved
643,158,4758,1,2022-10-11 09:58:11,Resolved
644,50,2799,2,2021-05-13 21:26:05,Pending
645,315,1515,4,2022-04-27 14:39:13,Resolved
646,211,2394,3,2023-03-06 15:48:41,Pending
647,384,478,4,2020-09-15 13:45:11,Resolved
648,220,2630,1,2024-04-27 03:20:15,Resolved
649,246,4730,5,2021-10-26 22:07:24,Resolved
650,220,4393,5,2020-05-19 11:42:27,Resolved
651,430,2466,3,2023-03-23 19:27:21,Resolved
652,355,246,3,2024-09-30 00:56:38,Resolved
653,452,2294,4,2021-06-17 12:09:18,Resolved
654,131,4658,2,2022-04-23 08:45:28,Resolved
655,495,3865,5,2022-09-14 23:10:30,Pending
656,322,9,1,2024-01-09 13:07:22,Pending
657,470,851,5,2021-03-28 22:21:54,Pending
658,84,1411,4,2024-05-01 02:17:09,Pending
659,106,2140,5,2023-04-13 22:24:41,Resolved
660,472,890,5,2023-05-16 01:00:36,Resolved
661,286,863,5,2024-07-05 10:48:52,Resolved
662,252,251,1,2021-08-09 21:49:06,Pending
663,191,3796,4,2022-01-20 14:38:25,Pending
664,181,3596,3,2023-01-09 05:10:34,Resolved
665,459,2116,3,2021-09-25 16:48:27,Resolved
666,238,2006,5,2022-05-18 18:12:43,Pending
667,282,1185,3,2020-06-17 11:44:15,Pending
668,160,433,4,2021-12-04 05:32:45,Resolved
669,229,3378,2,2021-08-04 22:25:18,Pending
670,229,3255,2,2023-03-06 21:20:38,Resolved
671,35,2886,2,2023-09-04 12:55:43,Resolved
672,127,3915,3,2021-08-22 15:50:18,Pending
673,189,89,3,2020-01-23 05:00:34,Pending
674,1,3633,3,2021-08-12 01:25:37,Resolved
675,140,2479,2,2020-08-02 22:27:26,Resolved
676,442,4694,5,2023-02-06 21:44:53,Resolved
677,220,806,4,2020-07-11 19:06:27,Pending
678,351,4073,2,2020-05-23 22:16:43,Pending
679,221,2658,5,2023-03-06 13:21:30,Resolved
680,42,303,1,2021-12-17 22:05:53,Resolved
681,207,3486,5,2023-05-27 00:08:14,Pending
682,230,1462,4,2021-12-19 07:07:44,Pending
683,110,3015,5,2023-09-10 22:02:24,Resolved
684,159,664,2,2022-01-31 16:20:49,Pending
685,67,649,5,2023-12-01 19:58:53,Pending
686,380,3648,5,2024-07-15 20:06:46,Pending
687,212,3730,3,2024-04-28 04:12:28,Resolved
688,197,4330,3,2024-10-29 21:41:57,Pending
689,51,4750,4,2023-07-21 11:07:05,Resolved
690,260,109,5,2022-10-11 04:53:31,Pending
691,253,2897,5,2021-05-03 13:42:41,Pending
692,57,2588,4,2022-07-29 19:15:10,Pending
693,233,1979,5,2022-09-17 10:25:57,Resolved
694,135,1330,2,2023-09-14 03:26:12,Pending
695,395,3174,1,2021-12-03 18:47:25,Pending
696,101,2576,5,2021-04-20 18:32:33,Pending
697,443,1560,2,2020-03-29 01:27:33,Resolved
698,472,1303,2,2021-04-01 08:45:23,Resolved
699,431,2684,4,2022-08-04 17:35:15,Pending
700,467,3442,3,2020-09-04 06:30:08,Resolved
701,455,3705,5,2020-12-09 11:43:47,Pending
702,178,4719,5,2022-12-07 14:47:08,Resolved
703,353,2186,3,2022-10-06 04:40:19,Resolved
704,459,1330,4,2022-12-19 04:40:35,Pending
705,208,3254,3,2024-02-16 20:25:31,Pending
706,306,4724,2,2021-06-01 15:51:21,Pending
707,259,1384,1,2023-05-20 17:31:38,Pending
708,225,4746,5,2020-05-15 04:48:25,Resolved
709,383,1794,4,2022-05-02 18:36:58,Resolved
710,167,262,4,2023-03-19 23:13:38,Resolved
711,314,1144,3,2024-10-24 21:00:23,Pending
712,457,749,4,2022-03-15 20:42:58,Pending
713,210,4512,1,2024-03-23 07:15:26,Resolved
714,335,4414,1,2024-01-16 11:39:56,Resolved
715,305,4586,5,2023-11-13 21:29:11,Resolved
716,349,1036,1,2024-01-08 09:32:30,Pending
717,436,3623,1,2024-12-30 04:41:41,Resolved
718,71,4030,1,2024-03-24 02:08:56,Pending
719,433,4594,5,2023-11-19 07:55:32,Pending
720,317,952,1,2020-03-04 15:58:51,Pending
721,376,3748,1,2022-07-26 10:12:37,Pending
722,320,3725,1,2024-02-16 05:19:28,Pending
723,219,2382,4,2021-12-02 15:40:44,Pending
724,26,433,2,2020-04-21 20:09:57,Resolved
725,60,3733,5,2021-06-24 16:58:41,Pending
726,230,4432,5,2021-07-19 05:17:13,Pending
727,463,4614,4,2022-02-15 02:27:40,Resolved
728,341,3999,2,2020-09-13 21:02:55,Resolved
729,17,1122,3,2024-06-09 18:55:21,Pending
730,316,1302,3,2024-01-31 20:19:22,Pending
731,248,4519,1,2024-02-21 04:13:14,Resolved
732,77,389,4,2024-10-09 15:24:19,Pending
733,6,1821,1,2021-08-14 03:50:36,Resolved
734,228,1726,1,2020-06-24 13:39:34,Resolved
735,314,1505,4,2020-02-06 16:46:18,Pending
736,307,252,4,2020-02-22 11:06:21,Resolved
737,385,1056,2,2022-04-09 02:41:46,Pending
738,24,3721,5,2020-03-26 16:48:16,Pending
739,349,1052,1,2020-05-13 15:11:16,Pending
740,172,955,1,2022-08-03 08:32:14,Pending
741,205,3417,1,2021-01-04 02:24:01,Pending
742,95,3410,4,2023-03-11 13:59:38,Resolved
743,111,4140,5,2024-09-25 18:58:56,Resolved
744,291,325,1,2021-11-25 04:50:05,Pending
745,365,3070,4,2022-03-07 03:38:09,Pending
746,266,2195,4,2024-04-21 03:06:54,Pending
747,77,4577,4,2022-07-20 11:57:23,Pending
748,262,2297,4,2023-06-01 02:34:58,Resolved
749,157,1838,4,2024-03-25 22:09:05,Pending
750,242,1404,4,2022-05-07 14:20:46,Resolved
751,108,2377,4,2022-03-19 22:46:05,Pending
752,334,1178,2,2020-09-14 08:49:50,Resolved
753,117,3059,4,2021-07-25 17:06:34,Pending
754,106,867,2,2022-01-31 00:12:54,Resolved
755,324,284,2,2022-07-11 14:48:07,Resolved
756,281,2860,2,2023-11-22 10:43:31,Resolved
757,250,3879,2,2022-12-22 04:45:36,Pending
758,98,3731,2,2023-11-04 23:39:55,Pending
759,69,3002,3,2024-03-01 23:55:55,Pending
760,498,602,4,2023-08-29 04:10:13,Pending
761,181,2898,3,2023-03-13 09:20:45,Resolved
762,11,102,4,2023-06-13 15:52:44,Resolved
763,413,3401,1,2021-04-07 20:24:35,Pending
764,435,4696,1,2022-10-14 22:00:04,Resolved
765,234,989,5,2021-06-04 17:00:42,Pending
766,452,3639,4,2020-08-06 14:01:12,Resolved
767,182,3932,2,2023-10-25 06:39:47,Pending
768,401,1196,1,2024-07-12 09:18:46,Pending
769,455,444,5,2020-01-02 10:30:56,Resolved
770,176,4750,4,2022-09-22 19:02:33,Pending
771,443,972,1,2023-04-23 02:17:12,Resolved
772,240,4162,4,2020-12-31 06:22:59,Pending
773,86,1491,3,2021-02-02 15:58:22,Pending
774,314,4600,2,2022-12-23 11:45:13,Pending
775,291,1427,1,2021-06-29 05:44:03,Resolved
776,471,2312,5,2022-04-07 11:33:29,Resolved
777,376,1582,2,2024-10-31 14:50:19,Resolved
778,110,1396,3,2024-06-16 07:03:40,Resolved
779,120,644,3,2024-12-27 19:16:44,Pending
780,59,2447,5,2023-03-20 05:22:13,Resolved
781,4,595,1,2020-12-15 04:52:51,Resolved
782,262,4940,4,2021-05-31 02:58:45,Pending
783,468,4685,5,2024-10-20 01:39:18,Resolved
784,490,3408,1,2024-04-26 10:50:27,Pending
785,20,3081,2,2022-04-19 22:15:07,Resolved
786,267,2404,4,2022-03-21 16:52:16,Pending
787,45,1295,3,2024-09-25 21:13:48,Pending
788,488,1990,5,2024-02-20 02:20:23,Resolved
789,58,3021,3,2021-07-17 12:33:42,Resolved
790,153,682,5,2021-01-22 01:23:33,Pending
791,52,1993,1,2023-11-01 13:47:13,Resolved
792,152,4013,4,2024-06-17 18:37:11,Resolved
793,368,483,2,2021-07-09 10:13:54,Resolved
794,148,4325,3,2021-02-03 12:15:25,Resolved
795,299,1921,4,2024-07-14 13:56:30,Resolved
796,284,4373,1,2021-12-03 12:00:20,Pending
797,49,2181,2,2022-05-30 05:22:23,Resolved
798,50,3385,2,2022-04-03 09:13:13,Pending
799,65,4744,2,2024-10-21 08:13:03,Pending
800,328,4193,5,2021-10-09 06:32:24,Pending
801,417,3506,1,2023-07-02 04:54:50,Resolved
802,298,1729,5,2020-08-13 03:38:02,Resolved
803,62,4313,4,2021-09-29 01:18:44,Resolved
804,305,4068,5,2023-02-27 07:52:33,Resolved
805,444,80,5,2024-04-12 14:48:21,Resolved
806,122,2506,5,2021-01-16 03:56:26,Resolved
807,253,286,4,2023-01-24 20:18:51,Resolved
808,176,2009,1,2022-04-25 20:16:26,Resolved
809,297,2500,5,2024-05-25 03:52:44,Pending
810,85,2011,2,2024-03-15 19:56:30,Pending
811,15,2673,5,2023-03-01 19:54:31,Pending
812,259,2206,4,2020-07-12 01:45:28,Resolved
813,413,4214,2,2024-11-21 04:07:14,Pending
814,350,3995,4,2020-07-07 01:48:47,Pending
815,449,2295,5,2024-06-21 19:31:08,Pending
816,195,599,2,2024-06-13 11:02:26,Resolved
817,130,593,5,2024-12-02 09:23:56,Pending
818,428,1761,1,2020-05-27 04:40:45,Pending
819,248,3941,4,2021-06-03 12:07:50,Resolved
820,182,2181,2,2022-07-08 19:11:35,Resolved
821,154,4390,2,2020-06-14 08:06:05,Pending
822,69,2374,5,2022-07-12 14:22:03,Pending
823,418,3912,2,2022-03-29 02:43:33,Pending
824,193,384,5,2023-12-26 18:57:13,Pending
825,246,1029,5,2024-07-26 07:11:11,Pending
826,97,2694,1,2024-08-27 08:22:50,Pending
827,50,2129,2,2022-10-17 20:47:04,Pending
828,4,1599,1,2023-10-29 11:49:56,Pending
829,95,1195,5,2020-09-26 19:42:54,Pending
830,436,4977,3,2024-02-21 03:20:08,Resolved
831,325,3721,2,2021-01-11 14:06:53,Pending
832,56,3863,4,2023-01-18 15:24:44,Resolved
833,286,106,1,2022-01-03 05:17:08,Resolved
834,204,2213,4,2024-12-19 23:19:29,Resolved
835,474,2295,2,2023-11-11 06:21:45,Pending
836,356,2947,3,2020-09-28 05:23:35,Pending
837,499,149,1,2022-10-04 15:34:46,Resolved
838,317,894,5,2024-10-20 10:09:13,Resolved
839,46,701,1,2021-07-15 12:23:55,Pending
840,22,3225,1,2024-12-12 09:54:38,Pending
841,239,4643,3,2022-07-28 02:37:36,Pending
842,400,4384,5,2023-12-06 16:22:49,Pending
843,206,4993,2,2023-03-19 16:23:30,Pending
844,400,783,4,2023-05-01 02:38:58,Resolved
845,75,1469,4,2023-05-06 03:43:09,Resolved
846,232,4144,5,2024-12-12 08:08:27,Pending
847,139,1246,3,2024-10-06 02:57:21,Resolved
848,487,1176,5,2021-03-24 19:40:17,Pending
849,412,1840,1,2021-06-21 09:19:43,Resolved
850,310,2223,2,2022-02-06 04:50:36,Resolved
851,201,199,3,2022-07-17 07:19:17,Resolved
852,267,4580,1,2020-01-19 13:21:35,Resolved
853,186,3429,4,2022-09-27 00:41:44,Pending
854,463,1946,2,2020-03-03 21:21:34,Pending
855,243,3993,5,2020-08-26 11:30:53,Resolved
856,226,407,4,2024-01-28 23:46:55,Pending
857,96,4994,2,2024-04-08 12:57:50,Resolved
858,403,4834,3,2021-08-11 23:01:49,Resolved
859,398,1701,2,2022-11-16 12:49:59,Resolved
860,328,3435,3,2021-09-13 06:12:48,Resolved
861,375,596,4,2020-01-01 13:56:55,Resolved
862,180,2114,2,2024-08-29 02:11:38,Resolved
863,127,2623,5,2021-04-30 19:27:55,Pending
864,297,4991,4,2021-01-26 11:19:36,Resolved
865,487,3216,5,2023-09-29 11:51:30,Resolved
866,153,2510,2,2020-05-21 01:34:02,Pending
867,450,4418,2,2024-09-24 07:33:18,Resolved
868,103,4275,3,2021-06-11 00:22:00,Pending
869,339,116,4,2021-11-21 13:59:47,Pending
870,291,3650,3,2021-12-19 16:32:31,Pending
871,167,3880,3,2021-08-01 05:47:05,Resolved
872,87,4734,4,2022-02-05 11:22:29,Pending
873,326,2662,1,2021-10-26 10:08:27,Pending
874,310,2313,3,2022-09-02 08:36:02,Resolved
875,181,2431,2,2021-01-27 23:33:26,Pending
876,226,1807,2,2020-07-17 21:03:26,Pending
877,19,2882,2,2021-07-27 00:42:05,Pending
878,115,231,4,2020-07-23 00:03:28,Resolved
879,389,1187,3,2023-10-19 00:48:10,Resolved
880,302,2049,1,2021-07-07 16:47:56,Pending
881,189,2574,1,2023-10-20 06:57:05,Resolved
882,252,1763,4,2020-09-26 00:34:15,Pending
883,191,1301,4,2022-05-17 17:24:44,Resolved
884,455,1994,2,2021-09-23 13:54:17,Pending
885,12,3100,1,2022-04-28 14:46:34,Resolved
886,56,926,2,2022-11-10 15:16:12,Resolved
887,222,1018,4,2021-10-04 17:41:10,Pending
888,240,181,1,2024-02-12 19:35:29,Resolved
889,323,2807,5,2021-02-20 23:21:31,Resolved
890,240,2013,2,2020-04-27 12:49:23,Pending
891,389,4543,1,2021-05-26 07:34:38,Resolved
892,198,3222,2,2023-08-30 21:07:50,Resolved
893,246,4223,3,2021-10-06 14:49:23,Pending
894,305,511,1,2024-03-03 03:39:56,Resolved
895,232,4299,4,2023-10-29 08:27:20,Resolved
896,199,713,3,2021-04-22 23:35:29,Pending
897,444,2653,2,2021-01-31 21:35:57,Resolved
898,415,601,4,2020-10-11 21:01:09,Pending
899,15,2945,2,2021-11-11 05:15:04,Resolved
900,386,3714,2,2020-05-23 21:23:04,Resolved
901,169,4654,1,2020-12-26 02:03:07,Pending
902,142,1576,2,2020-10-30 09:37:30,Resolved
903,485,2275,2,2020-09-24 23:56:03,Pending
904,313,2371,2,2021-02-07 02:48:27,Resolved
905,43,1399,1,2022-02-17 09:51:20,Pending
906,143,2691,1,2024-06-25 03:43:44,Resolved
907,426,3841,5,2024-08-22 09:52:54,Pending
908,216,1614,3,2024-02-23 04:50:16,Pending
909,452,2984,4,2020-12-26 21:41:29,Resolved
910,294,2864,1,2021-10-22 09:07:45,Pending
911,183,242,2,2024-11-14 04:39:57,Resolved
912,309,1819,2,2024-10-31 14:32:23,Resolved
913,42,2156,3,2023-09-18 18:45:20,Pending
914,440,3199,2,2022-12-31 06:35:45,Resolved
915,286,2034,1,2024-10-26 12:30:22,Pending
916,325,2605,2,2022-05-21 11:08:02,Resolved
917,134,230,4,2022-02-01 03:49:26,Resolved
918,303,216,4,2022-05-20 13:15:24,Pending
919,269,3354,4,2020-09-22 02:59:47,Resolved
920,207,406,4,2020-05-19 10:25:19,Resolved
921,9,1027,5,2023-06-26 23:59:56,Resolved
922,210,2856,5,2021-04-07 11:32:08,Pending
923,317,1684,3,2020-11-10 11:58:40,Resolved
924,471,2381,2,2023-05-11 06:35:11,Resolved
925,55,4973,2,2024-06-26 06:28:32,Pending
926,61,1339,3,2020-03-12 23:50:46,Resolved
927,43,4733,1,2023-07-24 17:34:10,Pending
928,335,3046,5,2024-04-03 23:04:12,Pending
929,226,1596,4,2020-03-29 23:16:04,Resolved
930,362,3308,4,2023-01-27 12:52:33,Resolved
931,15,2802,4,2023-07-18 12:35:18,Resolved
932,414,4013,4,2021-11-21 00:25:46,Resolved
933,461,2009,3,2024-09-11 12:24:14,Resolved
934,61,109,1,2022-07-15 20:21:55,Pending
935,172,684,3,2021-08-07 19:38:38,Pending
936,143,1153,1,2024-05-13 09:36:59,Pending
937,409,486,2,2023-12-20 16:19:28,Resolved
938,235,4976,5,2020-12-04 09:57:53,Resolved
939,403,1449,4,2020-09-09 19:37:26,Pending
940,177,2147,2,2021-11-25 20:33:23,Resolved
941,360,420,2,2024-09-08 11:52:47,Resolved
942,26,2035,1,2021-09-19 09:09:41,Pending
943,252,609,3,2023-06-11 00:25:26,Pending
944,363,4239,5,2021-09-30 23:51:45,Resolved
945,220,1446,2,2022-11-01 15:05:01,Pending
946,35,4784,1,2021-08-17 01:13:03,Pending
947,491,3309,2,2023-10-06 07:08:36,Pending
948,378,1398,4,2020-03-15 06:05:04,Pending
949,355,547,4,2022-06-28 20:56:13,Pending
950,335,2312,5,2021-10-17 12:48:23,Resolved
951,84,3063,4,2020-03-15 07:36:41,Pending
952,183,2813,1,2024-07-08 21:37:15,Pending
953,479,2118,1,2020-06-18 12:57:58,Resolved
954,90,4958,4,2024-06-02 07:26:00,Resolved
955,12,2635,2,2023-12-10 00:30:31,Pending
956,70,2262,2,2024-10-06 10:47:18,Resolved
957,9,3637,3,2020-07-02 22:14:11,Pending
958,457,3151,1,2023-12-01 17:56:08,Pending
959,244,4581,1,2022-10-23 16:53:43,Pending
960,92,288,4,2021-09-19 13:34:25,Pending
961,44,227,1,2023-07-24 00:56:11,Resolved
962,169,4141,1,2020-10-29 21:03:21,Resolved
963,367,1862,1,2023-12-10 08:55:58,Pending
964,135,1915,2,2020-03-03 05:33:14,Pending
965,65,229,5,2023-02-25 09:27:32,Pending
966,466,538,2,2021-05-24 10:20:33,Pending
967,398,2979,4,2023-04-08 16:03:56,Pending
968,479,2237,2,2022-05-17 11:01:22,Pending
969,26,2777,5,2023-10-25 00:08:13,Pending
970,320,2049,4,2021-07-04 01:37:08,Pending
971,340,383,5,2024-08-30 00:16:26,Pending
972,274,3759,4,2023-07-28 16:28:07,Resolved
973,217,4485,3,2020-03-18 19:40:48,Pending
974,424,3813,3,2022-12-05 07:39:47,Pending
975,446,4304,2,2023-04-07 07:08:56,Resolved
976,393,3681,1,2023-09-03 15:48:15,Resolved
977,18,2811,5,2022-03-27 05:23:44,Resolved
978,18,2079,5,2022-06-05 12:39:01,Resolved
979,135,3826,2,2023-06-23 05:09:50,Resolved
980,298,3406,4,2022-02-16 22:35:30,Pending
981,18,2687,2,2020-09-25 09:32:09,Resolved
982,259,3324,1,2024-10-17 14:34:57,Pending
983,426,587,4,2024-08-24 14:34:16,Pending
984,79,1564,1,2020-09-27 11:30:55,Pending
985,227,3981,2,2021-07-23 18:20:49,Resolved
986,101,1710,1,2023-11-09 09:10:42,Resolved
987,194,2438,5,2023-03-20 05:29:33,Resolved
988,404,4547,1,2024-09-09 10:10:37,Pending
989,472,4530,4,2021-11-18 06:10:31,Pending
990,152,2460,4,2024-03-20 00:45:31,Pending
991,383,476,1,2024-07-03 11:34:42,Resolved
992,495,707,3,2024-05-17 11:19:17,Resolved
993,419,1117,2,2022-02-10 21:40:07,Pending
994,425,3087,1,2022-08-06 01:30:59,Pending
995,34,4932,5,2020-08-04 15:05:54,Pending
996,315,4344,2,2021-11-30 16:38:37,Resolved
997,294,4325,5,2024-06-21 17:09:56,Resolved
998,123,3355,3,2024-08-02 13:24:46,Resolved
999,461,1976,2,2024-02-05 05:32:27,Pending
1000,465,1611,3,2024-02-05 11:07:15,Pending
